id	structure
unige:145293	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145294	Institut des sciences de l'environnement
unige:145294	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145295	Institut des sciences de l'environnement
unige:145295	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145302	Institut des sciences de l'environnement
unige:145302	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145304	Département d'astronomie
unige:145305	Département de chimie minérale, analytique et appliquée
unige:145307	Institut des sciences de l'environnement
unige:145307	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145308	Institut des sciences de l'environnement
unige:145308	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145309	Institut des sciences de l'environnement
unige:145309	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145310	Institut des sciences de l'environnement
unige:145310	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145311	Institut des sciences de l'environnement
unige:145311	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145312	Institut des sciences de l'environnement
unige:145312	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145313	Institut des sciences de l'environnement
unige:145313	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145314	Institut des sciences de l'environnement
unige:145314	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145316	Institut des sciences de l'environnement
unige:145316	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145317	Institut des sciences de l'environnement
unige:145317	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145318	Institut des sciences de l'environnement
unige:145318	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145319	Institut des sciences de l'environnement
unige:145319	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145320	Institut des sciences de l'environnement
unige:145320	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145321	Section de mathématiques
unige:145322	Département des sciences de la Terre
unige:145323	Institut des sciences de l'environnement
unige:145323	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145323	Département des sciences de la Terre
unige:145324	Institut des sciences de l'environnement
unige:145324	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145363	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:145363	Section de psychologie
unige:145364	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:145364	Section de psychologie
unige:145365	Département de traitement informatique multilingue
unige:145366	Département de traduction
unige:145367	Département de traduction
unige:145368	Département de traitement informatique multilingue
unige:145369	Département de traduction
unige:145370	Département de traduction
unige:145371	Département de traduction
unige:145372	Département d'histoire du droit et des doctrines juridiques et politiques
unige:145373	Département de traduction
unige:145374	Département de traitement informatique multilingue
unige:145376	Département de traitement informatique multilingue
unige:145377	Département de traitement informatique multilingue
unige:145378	Département de traitement informatique multilingue
unige:145379	Département de traitement informatique multilingue
unige:145380	Département de traduction
unige:145381	Département de traduction
unige:145383	Département de géologie et de paléontologie
unige:145410	Département de droit civil
unige:145411	Centre de droit bancaire et financier
unige:145411	Département de droit commercial
unige:145412	Département de droit commercial
unige:145413	Département de droit commercial
unige:145414	Faculté de droit
unige:145415	Département de droit international public et organisation internationale
unige:145416	Faculté de droit
unige:145417	Centre de droit bancaire et financier
unige:145417	Département de droit commercial
unige:145418	Département de droit commercial
unige:145419	Centre de droit bancaire et financier
unige:145419	Département de droit public
unige:145420	Département de droit public
unige:145421	Département de droit commercial
unige:145422	Section des sciences de l'éducation
unige:145433	Département de droit international public et organisation internationale
unige:145434	Département de droit international public et organisation internationale
unige:145435	Département de droit international public et organisation internationale
unige:145436	Département de droit international public et organisation internationale
unige:145437	Département d'histoire du droit et des doctrines juridiques et politiques
unige:145437	Département de droit civil
unige:145443	Centre universitaire d'informatique
unige:145443	Département d'informatique
unige:145444	Centre universitaire d'informatique
unige:145444	Département d'informatique
unige:145445	Centre universitaire d'informatique
unige:145445	Département d'informatique
unige:145446	Centre universitaire d'informatique
unige:145446	Département d'informatique
unige:145447	Centre universitaire d'informatique
unige:145447	Département d'informatique
unige:145448	Centre universitaire d'informatique
unige:145448	Département d'informatique
unige:145449	Centre universitaire d'informatique
unige:145449	Département d'informatique
unige:145450	Centre universitaire d'informatique
unige:145450	Département d'informatique
unige:145451	Centre universitaire d'informatique
unige:145451	Département d'informatique
unige:145467	Institut des sciences de l'environnement
